DATAFLOW,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2013,19.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2014,18.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2015,18.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2016,18.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2017,17.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2018,17.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SE,2019,17.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2010,13.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2011,13.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2012,13.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2013,14.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2014,14.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2015,13.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2016,13.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2017,13.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2018,13.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2019,12.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SI,2020,12.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2010,17.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2011,17.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2012,17.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2013,18.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2014,17.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2015,18.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2016,17.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2017,18.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2018,15.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,SK,2019,16.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2010,24.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2011,23.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2012,16.7,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2013,17.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2014,21.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2015,20.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2016,20.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2017,20.7,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,A_MD60,PC,UK,2018,20.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2010,41.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2011,38.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2012,41.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2013,43.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2014,39.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2015,39.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2016,40.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2017,41.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2018,39.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2019,42.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,AT,2020,40.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2010,39.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2011,40.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2012,41.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2013,39.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2014,40.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2015,38.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2016,39.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2017,37.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2018,36.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2019,35.9,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BE,2020,36.4,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2010,29.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2011,32.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2012,41.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2013,36.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2014,39.4,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2015,41.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2016,48.4,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2017,45.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2018,45.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2019,43.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,BG,2020,38.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2010,46.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2011,45.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2012,44.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2013,42.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2014,42.1,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2015,41.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2016,42.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2017,44.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2018,43.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CH,2019,47.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2010,18.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2011,18.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2012,21.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2013,20.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2014,21.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2015,22.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2016,20.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2017,19.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2018,17.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CY,2019,18.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2010,45.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2011,44.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2012,44.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2013,47.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2014,47.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2015,48.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2016,48.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2017,46.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2018,43.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,CZ,2019,41.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2010,47.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2011,50.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2012,50.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2013,50.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2014,52.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2015,51.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2016,51.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2017,48.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2018,49.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DE,2019,49.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2010,58.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2011,58.6,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2012,57.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2013,62.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2014,58.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2015,55.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2016,58.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2017,60.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2018,56.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2019,57.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,DK,2020,55.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2010,34.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2011,36.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2012,36.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2013,35.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2014,36.2,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2015,33.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2016,29.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2017,27.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2018,28.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2019,27.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EE,2020,29.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2010,52.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2011,57.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2012,65.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2013,71.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2014,76.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2015,76.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2016,74.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2017,72.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2018,72.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2019,68.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EL,2020,62.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2010,37.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2011,38.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2012,40.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2013,40.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2014,39.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2015,39.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2016,37.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2017,39.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2018,35.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,ES,2019,36.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2010,39.0,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2011,39.3,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2012,41.3,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2013,41.6,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2014,42.0,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2015,41.7,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2016,41.5,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2017,40.7,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2018,39.8,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,EU27_2020,2019,39.3,e
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2010,34.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2011,33.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2012,33.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2013,36.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2014,36.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2015,36.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2016,36.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2017,36.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2018,36.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2019,36.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FI,2020,34.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2010,36.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2011,36.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2012,34.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2013,35.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2014,35.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2015,34.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2016,36.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2017,34.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2018,35.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,FR,2019,36.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2010,46.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2011,36.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2012,36.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2013,38.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2014,37.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2015,37.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2016,35.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2017,34.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2018,34.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HR,2019,33.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2010,38.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2011,40.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2012,40.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2013,41.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2014,40.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2015,35.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2016,36.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2017,46.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2018,45.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2019,27.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,HU,2020,29.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2010,33.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2011,35.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2012,36.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2013,32.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2014,34.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2015,30.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2016,31.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2017,32.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2018,28.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IE,2019,31.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2010,45.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2011,49.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2012,52.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2013,44.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2014,43.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2015,44.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2016,41.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2017,41.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IS,2018,38.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2010,33.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2011,34.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2012,33.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2013,34.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2014,33.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2015,35.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2016,36.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2017,35.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2018,34.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,IT,2019,35.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2010,41.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2011,40.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2012,36.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2013,34.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2014,34.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2015,35.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2016,32.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2017,31.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2018,30.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LT,2019,29.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2010,29.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2011,30.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2012,29.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2013,28.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2014,29.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2015,31.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2016,31.9,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2017,32.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2018,39.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LU,2019,37.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2010,36.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2011,40.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2012,38.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2013,39.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2014,36.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2015,33.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2016,31.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2017,32.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2018,31.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,LV,2019,28.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2010,20.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2011,20.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2012,21.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2013,20.9,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2014,15.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2015,12.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2016,13.2,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2017,11.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2018,13.6,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,MT,2019,14.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2010,46.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2011,46.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2012,47.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2013,49.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2014,49.5,p
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2015,51.6,p
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2016,47.8,b
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2017,46.1,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2018,46.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2019,45.7,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NL,2020,43.8,p
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2010,43.0,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2011,47.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2012,44.4,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2013,42.8,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2014,42.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2015,43.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2016,42.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2017,43.3,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2018,45.5,
ESTAT:ILC_MDED01(1.0),A,TOTAL,B_MD60,PC,NO,2019,44.0,
